"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
66.5,16.3654840668203,1.69051575078072,-11.7160809368335,5.03745610870775,39.3466182208825,3.03239646087222,1250.63985712717,130.462142167805,0.165124919347438,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.165124919347438,1787,"White Lake",34.65,-78.5,0.168429560965867,1791,"Singletary Lake [Site 2]",34.59,-78.47,0.178326905989452,1788,"Salters Lake",34.72,-78.63,0.182304330721497,121,"Rockyhock Bay1",36.167,-76.683,0.183368798646715,3077,"SINGTOTL",34.6,-78.467,0.186905947720788,1786,"Jones Lake [US:North Carolina]",34.68,-78.6,0.197574240948086
68.5,15.9413370087185,1.6872144176469,-5.34507348477237,5.59670796591386,33.6455913555025,4.20685429838473,1219.99622323875,130.514162943466,0.13944303572238,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.13944303572238,121,"Rockyhock Bay1",36.167,-76.683,0.164777157601952,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.174369938846538,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.17575681252513,1787,"White Lake",34.65,-78.5,0.181202054849936,1788,"Salters Lake",34.72,-78.63,0.181798642351639,42,"Dismal Swamp [1]",36.583,-76.45,0.183258237741272
70.5,15.7001997669162,1.68763935558436,-1.28514522036535,5.99895723530891,30.5073607302123,4.76911410616389,1203.66516765568,130.874837825071,0.185107946253855,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.185107946253855,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.188285812608255,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.190332470318997,42,"Dismal Swamp [1]",36.583,-76.45,0.199471756737791,1787,"White Lake",34.65,-78.5,0.226011930041564,121,"Rockyhock Bay1",36.167,-76.683,0.227253950072849,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.242009314141739
74.5,16.0343966474264,1.69078231195558,-6.4635275435686,5.47498465278457,34.5602457020282,4.04571318919849,1229.03848025289,130.372872919152,0.177770690050964,121,"Rockyhock Bay1",36.167,-76.683,0.177770690050964,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.187543759864716,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.1892378905401,1787,"White Lake",34.65,-78.5,0.204933182332746,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.208997428121227,1791,"Singletary Lake [Site 2]",34.59,-78.47,0.211802795582569,1788,"Salters Lake",34.72,-78.63,0.21297303143221
80.5,15.6233783610575,1.6856265126697,-0.333592711730236,5.59401180883731,30.2147688189176,4.04278497098713,1197.32840330514,130.611411471474,0.167213655530333,42,"Dismal Swamp [1]",36.583,-76.45,0.167213655530333,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.169012014808334,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.174708687505488,121,"Rockyhock Bay1",36.167,-76.683,0.192416266189851,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.201421369566143,1787,"White Lake",34.65,-78.5,0.215109050225267,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.217032305063863
90.5,15.728570228196,1.68750261205616,-2.91819196693179,5.98740065436093,31.7063574161517,4.234840326418,1203.38133102045,130.544989327392,0.0898491078748844,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.0898491078748844,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.109739166298309,121,"Rockyhock Bay1",36.167,-76.683,0.114335087692401,1788,"Salters Lake",34.72,-78.63,0.122781858403778,42,"Dismal Swamp [1]",36.583,-76.45,0.140499455542053,1787,"White Lake",34.65,-78.5,0.144782728403994,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.145945544354948
100.5,15.5477087853377,1.68153658701779,0.474263280555256,5.67669676211218,28.409193050906,4.10824468002546,1193.52392790992,130.365857687671,0.153393331256138,42,"Dismal Swamp [1]",36.583,-76.45,0.153393331256138,1787,"White Lake",34.65,-78.5,0.164870165657031,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.169442761569005,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.179133880608382,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.179367605504237,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.203055428638881,121,"Rockyhock Bay1",36.167,-76.683,0.207773604561164
120.5,15.3155294428753,1.66996943358188,9.16170966091266,3.69674510107244,21.5283223547279,2.27040011963215,1187.02415828472,129.816142303311,0.105807104516847,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.105807104516847,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.121838497842394,4849,"Dismal Swamp Surface 600N",36.5882948,-76.49696119,0.132010362932776,4951,"Roanoke Surface Treetag 291",35.869,-76.83317,0.134215779269768,4863,"Dismal Swamp Surface 81.PC",36.59756142,-76.52742539,0.134717525818827,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.134915377360541,4847,"Dismal Swamp Surface 86.PC",36.64485522,-76.52613181,0.135913815524543
140.5,16.0923640594669,1.69465506968535,-9.03830304404683,5.02900910205502,36.2585565685121,3.84230726174879,1240.85862622406,130.969796303165,0.195703813865401,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.195703813865401,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.206943721802996,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.218087870091605,3077,"SINGTOTL",34.6,-78.467,0.228573207373693,1788,"Salters Lake",34.72,-78.63,0.231393979654705,1787,"White Lake",34.65,-78.5,0.232239276901064,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.233122063044544
160.5,15.0466984728841,1.69158367482914,-16.9621063682807,5.5012772658994,38.6543871006241,3.32765714486902,1313.81028680148,139.140523381218,0.158120039588924,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.158120039588924,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.190865525835716,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.193731405760861,1830,"Site 2 [Delcourt 1978]",35.9,-87.78,0.198783520045748,3195,"SESSMPT",35.15,-86.2,0.211026052550671,1831,"Site 3 [Delcourt 1978]",35.95,-87.55,0.21243090428646,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.231138714347299
180.5,14.979640055088,1.69320003209342,-19.1919723839456,4.45969319529678,40.0321796756038,2.50050821665729,1316.74359871481,140.263084152678,0.174943843916524,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.174943843916524,1830,"Site 2 [Delcourt 1978]",35.9,-87.78,0.211325939249168,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.212140240468587,1831,"Site 3 [Delcourt 1978]",35.95,-87.55,0.21344579714385,3195,"SESSMPT",35.15,-86.2,0.213913776837897,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.216719115413999,1108,"Site 8 [Delcourt, PA et al 1983]",33.9,-84.22,0.232927321390816
200.5,15.6805370131981,1.68637632202126,-9.88277616392107,5.09051657645511,35.6949890037732,3.898618777645,1249.53698071241,133.215875327972,0.148250622991705,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.148250622991705,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.167897477796141,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.192172293554185,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.202772330256362,1108,"Site 8 [Delcourt, PA et al 1983]",33.9,-84.22,0.203415709187059,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.208042758734625,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.208208624576367
220.5,8.61308333333333,1.83724925881178,-30.5898571428571,3.98165149008477,39.5965714285714,1.7001972822886,913.044285714286,139.226327521739,0.151444791997287,63,"Helmetta Bog",40.383,-74.433,0.151444791997287,1792,"Emily Lake",44.5,-89.5,0.22093716323215,3030,"407",40.117,-78.633,0.24144729665396,40,"Devils Lake [Wisconsin]",43.418,-89.732,0.24384085299595,577,"Lake Erie",41.92,-82.76,0.247210262969135,3787,"LKWINGR1",43.05,-89.417,0.249348124650831,3491,"ONTSU 77",42.85,-80.17,0.258216900585804
240.5,8.37845238095238,1.74763739692006,-31.2407142857143,3.86374790683966,39.1712857142857,1.72336649400692,983.94,150.120633670622,0.198896604451875,3081,"Pretty Lake",42.933,-88.5,0.198896604451875,88,"Mashapaug Pond",41.783,-71.433,0.213915302766663,1792,"Emily Lake",44.5,-89.5,0.221752900328945,567,"Wayside Pond",44.1,-89.3,0.22614016309722,20,"Carbuncle Pond",41.6979,-71.7735,0.236843028110541,932,"Howes Prairie Marsh",41.65,-87.072,0.248916405945413,1784,"Kinnelon",40.98,-74.42,0.253307984622014
